,Product Name,Product Page,Product Image,Price,Discount Price,Category,Site
69,Arbella Tripolini - 500Gm,https://hummart.com/arbella-tripolini-500gm.html,"https://hummart.com/media/catalog/product/h/t/httpphpstack-143539-415191.cloudwaysapps.commedia8697430885486.jpg?width=300&height=300&canvas=300:300&quality=80&bg-color=255,255,255&fit=bounds",123,-1,NOODLES SAUCES & FROZEN FOODS,Hum Mart
70,Arbella Fettucini Pasta - 500Gm,https://hummart.com/arbella-fettucini-pasta-500gm.html,"https://hummart.com/media/catalog/product/h/t/httpphpstack-143539-415191.cloudwaysapps.commedia8697430885554.jpg?width=300&height=300&canvas=300:300&quality=80&bg-color=255,255,255&fit=bounds",149,-1,NOODLES SAUCES & FROZEN FOODS,Hum Mart
71,Arbella B.Shell Pasta  - 500Gm,https://hummart.com/arbella-b-shell-pasta-500gm.html,"https://hummart.com/media/catalog/product/h/t/httpphpstack-143539-415191.cloudwaysapps.commedia8697430885639.jpg?width=300&height=300&canvas=300:300&quality=80&bg-color=255,255,255&fit=bounds",149,-1,NOODLES SAUCES & FROZEN FOODS,Hum Mart
72,Mitchells Tomato Ketchup - 300G,https://hummart.com/mitchells-tomato-ketchup-300g.html,"https://hummart.com/media/catalog/product/h/t/httpphpstack-143539-415191.cloudwaysapps.commedia8961005060012.jpg?width=300&height=300&canvas=300:300&quality=80&bg-color=255,255,255&fit=bounds",99,-1,NOODLES SAUCES & FROZEN FOODS,Hum Mart
73,Mitchells Tomato Ketchup - 825G,https://hummart.com/mitchells-tomato-ketchup-825g.html,"https://hummart.com/media/catalog/product/h/t/httpphpstack-143539-415191.cloudwaysapps.commedia8961005060029.jpg?width=300&height=300&canvas=300:300&quality=80&bg-color=255,255,255&fit=bounds",183,-1,NOODLES SAUCES & FROZEN FOODS,Hum Mart
74,Mitchells Chilli Garlic Sauce - 300G,https://hummart.com/mitchells-chilli-garlic-sauce-300g.html,"https://hummart.com/media/catalog/product/h/t/httpphpstack-143539-415191.cloudwaysapps.commedia8961005060036.jpg?width=300&height=300&canvas=300:300&quality=80&bg-color=255,255,255&fit=bounds",99,-1,NOODLES SAUCES & FROZEN FOODS,Hum Mart
75,Mitchells Chilli Garlic Sauce - 825G,https://hummart.com/mitchells-chilli-garlic-sauce-825g.html,"https://hummart.com/media/catalog/product/h/t/httpphpstack-143539-415191.cloudwaysapps.commedia8961005060043.jpg?width=300&height=300&canvas=300:300&quality=80&bg-color=255,255,255&fit=bounds",199,-1,NOODLES SAUCES & FROZEN FOODS,Hum Mart
76,Mitchells Imli Sauce - 300G,https://hummart.com/mitchells-imli-sauce-300g.html,"https://hummart.com/media/catalog/product/h/t/httpphpstack-143539-415191.cloudwaysapps.commedia8961005060104.jpg?width=300&height=300&canvas=300:300&quality=80&bg-color=255,255,255&fit=bounds",136,-1,NOODLES SAUCES & FROZEN FOODS,Hum Mart
77,Mitchells Imli Sauce - 825G,https://hummart.com/mitchells-imli-sauce-825g.html,"https://hummart.com/media/catalog/product/h/t/httpphpstack-143539-415191.cloudwaysapps.commedia8961005060111.jpg?width=300&height=300&canvas=300:300&quality=80&bg-color=255,255,255&fit=bounds",210,-1,NOODLES SAUCES & FROZEN FOODS,Hum Mart
78,Mitchells Plum Chutney  - 420G,https://hummart.com/mitchells-plum-chutney-420-gm.html,"https://hummart.com/media/catalog/product/h/t/httpphpstack-143539-415191.cloudwaysapps.commedia8961005060128.jpg?width=300&height=300&canvas=300:300&quality=80&bg-color=255,255,255&fit=bounds",220,-1,NOODLES SAUCES & FROZEN FOODS,Hum Mart
