,Product Name,Product Page,Product Image,Price,Discount Price,Category,Site
70,Plustek Flatbed Color Scanner OptiSlim 2680H,https://www.shophive.com/plustek-flatbed-color-scanner-optislim-2680h,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/o/s/os2680h_01.jpg,"Rs 11,999",None,Printer & Scanners,Shophive
71,Plustek Flatbed Color Scanner A3 OptiSlim 1180,https://www.shophive.com/plustek-flatbed-color-scanner-a3-optislim-1180,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/o/s/os1180_01_1.jpg,"Rs 22,500",None,Printer & Scanners,Shophive
72,Plustek Flatbed Color Scanner A3 OptiSlim 1680H,https://www.shophive.com/plustek-flatbed-color-scanner-a3-optislim-1680h,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/o/s/os1680h_02.jpg,"Rs 32,499",None,Printer & Scanners,Shophive
73,Plustek Sheet-Feed Color Scanner (WIFI ready) eScan A150,https://www.shophive.com/plustek-sheet-feed-color-scanner-wifi-ready-escan-a150,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/1/4/1416501021000_img_441906.jpg,"Rs 45,999",None,Printer & Scanners,Shophive
74,Plustek Sheet-Feed Color Scanner (WIFI ready) eScan A250,https://www.shophive.com/plustek-sheet-feed-color-scanner-wifi-ready-escan-a250,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/1/4/1416501595000_1097833_1.jpg,"Rs 51,999",None,Printer & Scanners,Shophive
75,HP LaserJet Pro MFP M227FDW,https://www.shophive.com/hp-laserjet-pro-mfp-m227fdw,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/c/0/c05289318.png,"Rs 58,999",None,Printer & Scanners,Shophive
76,HP LaserJet Pro MFP M227FDN,https://www.shophive.com/hp-laserjet-pro-mfp-m227fdn,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/c/0/c05399737.png,"Rs 57,999",None,Printer & Scanners,Shophive
77,Plustek A6 Card Scanner (Mobile Scanner) MobileOffice S602,https://www.shophive.com/plustek-a6-card-scanner-mobile-scanner-mobileoffice-s602,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/s/6/s602_05.jpg,"Rs 9,999",None,Printer & Scanners,Shophive
78,Plustek A6 Card Scanner (Mobile Scanner) MobileOffice D620,https://www.shophive.com/plustek-a6-card-scanner-mobile-scanner-mobileoffice-d620,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/d/6/d620_01.jpg,"Rs 15,999",None,Printer & Scanners,Shophive
79,HP 410A CF412A - Magenta Toner Cartridge,https://www.shophive.com/hp-410a-cf412a-magenta-toner-cartridge,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/5/7/57190.jpg,"Rs 13,999",None,Printer & Scanners,Shophive
80,HP 410A CF413A - Yellow Toner Cartridge,https://www.shophive.com/hp-410a-cf413a-yellow-toner-cartridge,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/7/1/718wcovdzvl._sx425_.jpg,"Rs 16,799",None,Printer & Scanners,Shophive
81,HP 410X CF410X - Black Toner Cartridge,https://www.shophive.com/hp-410x-cf410x-black-toner-cartridge,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/i/m/imageservice.jpg,Call for Price,None,Printer & Scanners,Shophive
82,HP 410X CF411X - Cyan Toner Caridge,https://www.shophive.com/hp-410x-cf411x-cyan-toner-caridge,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/2/8/28-414-497cvf-01.jpg,Call for Price,None,Printer & Scanners,Shophive
83,HP 410X CF412X - Magenta Toner Cartridge,https://www.shophive.com/hp-410x-cf412x-magenta-toner-cartridge,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/7/1/7128nn_yucl._sx425_.jpg,Call for Price,None,Printer & Scanners,Shophive
84,HP 410X CF413X - Yellow Toner Cartridge,https://www.shophive.com/hp-410x-cf413x-yellow-toner-cartridge,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/h/p/hp_cf412x_410x_yellow_high_yield_1202587.jpg,Call for Price,None,Printer & Scanners,Shophive
85,HP 508A CF360A - Black Toner Cartridge,https://www.shophive.com/hp-508a-cf360a-black-toner-cartridge,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/c/f/cf360a-_1_1750x1285.jpg,"Rs 24,999",None,Printer & Scanners,Shophive
86,HP 508A CF361A - Cyan Toner Cartridge ,https://www.shophive.com/hp-508a-cf361a-cyan-toner-cartridge,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/9/0/909368346e09b00ffe633798f781d835bdb2ba02_w_400_hero.png,"Rs 28,999",None,Printer & Scanners,Shophive
87,HP 508A CF362A - Magenta Toner Cartridge,https://www.shophive.com/hp-508a-cf362a-magenta-toner-cartridge,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/c/0/c04470026_1750x1285.jpg,"Rs 28,999",None,Printer & Scanners,Shophive
88,HP 508A CF363A - Yellow Toner Cartridge ,https://www.shophive.com/hp-508a-cf363a-yellow-toner-cartridge,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/c/0/c04469661_1750x1285.jpg,"Rs 28,999",None,Printer & Scanners,Shophive
89,HP 828A CF358A - Black Imaging Drum ,https://www.shophive.com/hp-828a-cf358a-black-imaging-drum,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/5/1/51bg1ni739l.01_sl500_.jpg,Call for Price,None,Printer & Scanners,Shophive
90,HP 828A CF359A - Cyan Imaging Drum ,https://www.shophive.com/hp-828a-cf359a-cyan-imaging-drum,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/d/o/download_30_3.jpg,Call for Price,None,Printer & Scanners,Shophive
91,HP 828A CF364A - Yellow Imaging Drum,https://www.shophive.com/hp-828a-cf364a-yellow-imaging-drum,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/h/e/hewlett-packard-hp-828a-yellow-laserjet-imaging-dr.jpg,Call for Price,None,Printer & Scanners,Shophive
92,HP 828A CF365A - Magenta Imaging Drum,https://www.shophive.com/hp-828a-cf365a-magenta-imaging-drum,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/h/e/hewlett-packard-hp-828a-magenta-laserjet-imaging-d.jpg,Call for Price,None,Printer & Scanners,Shophive
93,HP DeskJet Ink Advantage 2135 All-in-One Printer,https://www.shophive.com/hp-deskjet-ink-advantage-2135-all-in-one-usb-printer,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/c/0/c04699620_1750x1285.jpg,"Rs 9,499",None,Printer & Scanners,Shophive
