Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Product Name,Product Page,Product Image,Category,Site,Price,Discount Price
617,,,,,TP-Link 450Mbps Wireless N Router (TL-WR940N),https://www.ishopping.pk/tp-link-450mbps-wireless-n-router-tl-wr940n-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_450mbps_wireless_n_router_tl-wr940n__2.jpg,Accessories,ishopping,3650,-1
506,,,,,TP-Link 48-Port 10/100Mbps + 4-Port Gigabit Smart Switch (TL-SL2452),https://www.ishopping.pk/tp-link-48-port-gigabit-smart-switch-tl-sl2452-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_48-port_10-100mbps_4-port_gigabit_smart_switch_tl-sl2452__2.jpg,Accessories,ishopping,34500,-1
475,,,,,TP-Link 48-Port 10/100Mbps Rackmount Switch (TL-SF1048),https://www.ishopping.pk/tp-link-48-port-rackmount-switch-tl-sf1048-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_48-port_10-100mbps_rackmount_switch_tl-sf1048__2.jpg,Accessories,ishopping,17400,-1
495,,,,,TP-Link 48-Port Gigabit Rackmount Switch (TL-SG1048),https://www.ishopping.pk/tp-link-48-port-gigabit-rackmount-switch-tl-sg1048-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_48-port_gigabit_rackmount_switch_tl-sg1048__2.jpg,Accessories,ishopping,46000,-1
567,,,,,TP-Link 4G LTE Mobile Wi-Fi (M7200),https://www.ishopping.pk/tp-link-4g-lte-mobile-wi-fi-m7200-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_4g_lte_mobile_wi-fi_m7200__3.jpg,Accessories,ishopping,10500,-1
477,,,,,TP-Link 5-Port 10/100/1000Mbps Desktop Switch (TL-SG105),https://www.ishopping.pk/tp-link-5-port-desktop-switch-tl-sg105-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_5-port_10-100-1000mbps_desktop_switch_tl-sg105__2.jpg,Accessories,ishopping,3900,-1
479,,,,,TP-Link 5-Port 10/100/1000Mbps Desktop Switch (TL-SG105S),https://www.ishopping.pk/tp-link-5-port-10-100-1000mbps-desktop-switch-tl-sg105s-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_5-port_10-100-1000mbps_desktop_switch_tl-sg105s_.jpg,Accessories,ishopping,3970,-1
467,,,,,TP-Link 5-Port 10/100Mbps Desktop Switch (TL-SF1005D),https://www.ishopping.pk/tp-link-5-port-desktop-switch-tl-sf1005d-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_5-port_10-100mbps_desktop_switch_tl-sf1005d__5.jpg,Accessories,ishopping,1650,-1
442,,,,,TP-Link 5-Port 10/100Mbps Desktop Switch with 4-Port PoE (TL-SF1005P),https://www.ishopping.pk/tp-link-5-port-desktop-switch-4-port-poe-tl-sf1005p-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_5-port_10-100mbps_desktop_switch_with_4-port_poe_tl-sf1005p_.jpg,Accessories,ishopping,6100,-1
476,,,,,TP-Link 5-Port Gigabit Desktop Switch (TL-SG1005D),https://www.ishopping.pk/tp-link-5-port-gigabit-desktop-switch-tl-sg1005d-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_5-port_gigabit_desktop_switch_tl-sg1005d__2.jpg,Accessories,ishopping,2650,-1
444,,,,,TP-Link 5-Port Gigabit Desktop Switch with 4-Port PoE (TL-SG1005P),https://www.ishopping.pk/tp-link-5-port-desktop-switch-4-port-poe-tl-sg1005p-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_5-port_gigabit_desktop_switch_with_4-port_poe_tl-sg1005p__2.jpg,Accessories,ishopping,7800,-1
496,,,,,TP-Link 5-Port Gigabit Easy Smart Switch (TL-SG105E),https://www.ishopping.pk/tp-link-5-port-smart-switch-tl-sg105e-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_5-port_gigabit_easy_smart_switch_tl-sg105e_.jpg,Accessories,ishopping,4000,-1
566,,,,,TP-Link 5200mAh Power Bank & 3G Mobile Wi-Fi (M5360),https://www.ishopping.pk/tp-link-power-bank-3g-mobile-wi-fi-m5360-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_5200mah_power_bank_3g_mobile_wi-fi_m5360_1.jpg,Accessories,ishopping,5490,-1
572,,,,,TP-Link 600Mbps LTE-Advanced Mobile Wi-Fi (M7650),https://www.ishopping.pk/tp-link-lte-advanced-mobile-wi-fi-m7650-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_600mbps_lte-advanced_mobile_wi-fi_m7650__3.jpg,Accessories,ishopping,32900,-1
481,,,,,TP-Link 8-Port 10/100/1000Mbps Desktop Switch (TL-SG108),https://www.ishopping.pk/tp-link-8-port-desktop-switch-tl-sg108-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_8-port_10-100-1000mbps_desktop_switch_tl-sg108__2.jpg,Accessories,ishopping,5500,-1
504,,,,,TP-Link 8-Port 10/100Mbps + 2-Port Gigabit Switch (TL-SL1210),https://www.ishopping.pk/tp-link-8-port-10-100mbps-2-port-gigabit-switch-tl-sl1210-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_8-port_10-100mbps_2-port_gigabit_sw.jpg,Accessories,ishopping,5500,-1
468,,,,,TP-Link 8-Port 10/100Mbps Desktop Switch (TL-SF1008D),https://www.ishopping.pk/tp-link-8-port-desktop-switch-tl-sf1008d-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_8-port_10-100mbps_desktop_switch_tl-sf1008d__3.jpg,Accessories,ishopping,1650,-1
443,,,,,TP-Link 8-Port 10/100Mbps Desktop Switch with 4-Port PoE (TL-SF1008P),https://www.ishopping.pk/tp-link-8-port-desktop-switch-tl-sf1008p-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_8-port_10-100mbps_desktop_switch_with_4-port_poe_tl-sf1008p_.jpg,Accessories,ishopping,7800,-1
480,,,,,TP-Link 8-Port Gigabit Desktop Switch (TL-SG1008D),https://www.ishopping.pk/tp-link-8-port-desktop-switch-tl-sg1008d-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_8-port_gigabit_desktop_switch_tl-sg1008d__2.jpg,Accessories,ishopping,3650,-1
446,,,,,TP-Link 8-Port Gigabit Desktop Switch with 4-Port PoE (TL-SG1008P),https://www.ishopping.pk/tp-link-8-port-desktop-switch-4-port-tl-sg1008p-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_8-port_gigabit_desktop_switch_with_4-port_poe_tl-sg1008p_.jpg,Accessories,ishopping,9800,-1
484,,,,,TP-Link 8-Port Gigabit Desktop/Rackmount Switch (TL-SG1008),https://www.ishopping.pk/tp-link-48-port-desktop-rackmount-switch-tl-sg1008-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_8-port_gigabit_desktop-rackmount_switch_tl-sg1008__2.jpg,Accessories,ishopping,7000,-1
449,,,,,TP-Link 8-Port Gigabit Desktop/Rackmount Switch with 8-Port PoE+ (TL-SG1008MP),https://www.ishopping.pk/tp-link-8-port-gigabit-switch-8-port-poe-tl-sg1008mp-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_8-port_gigabit_desktop-rackmount_switch_with_8-port_poe_tl-sg1008mp_.jpg,Accessories,ishopping,22400,-1
450,,,,,TP-Link 8-Port Gigabit Desktop/Rackmount Switch with PoE+ (TL-SG1008PE),https://www.ishopping.pk/tp-link-8-port-desktop-rackmount-switch-tl-sg1008pe-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_8-port_gigabit_desktop-rackmount_switch_with_poe_tl-sg1008pe_.jpg,Accessories,ishopping,22800,-1
464,,,,,TP-Link 8-Port Gigabit Easy Smart Network Switch (TL-SG108S),https://www.ishopping.pk/tp-link-8-port-gigabit-network-switch-tl-sg108s-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_8-port_gigabit_easy_smart_network_switch_tl-sg108s_.jpg,Accessories,ishopping,5450,-1
497,,,,,TP-Link 8-Port Gigabit Easy Smart Switch (TL-SG108E),https://www.ishopping.pk/tp-link-8-port-gigabit-smart-switch-tl-sg108e-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_8-port_gigabit_easy_smart_switch_tl-sg108e_.jpg,Accessories,ishopping,5800,-1
447,,,,,TP-Link 8-Port Gigabit Easy Smart Switch with 4-Port PoE (TL-SG108PE),https://www.ishopping.pk/tp-link-8-port-smart-switch-4-port-poe-tl-sg108pe-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_8-port_gigabit_easy_smart_switch_with_4-port_poe_tl-sg108pe__2.jpg,Accessories,ishopping,11500,-1
460,,,,,TP-Link 8-Port Gigabit L2 Managed Switch with 2 SFP Slots T2500G-10TS(TL-SG3210),https://www.ishopping.pk/tp-link-8-port-gigabit-l2-managed-switch-t2500g-10ts-tl-sg3210-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_8-port_gigabit_l2_managed_switch_with_2_sfp_slots_t2500g-10ts_.jpg,Accessories,ishopping,19500,-1
451,,,,,TP-Link 8-Port Gigabit Smart Managed Switch T1500G-8T (TL-SG2008),https://www.ishopping.pk/tp-link-8-port-gigabit-smart-switch-t1500g-8t-tl-sg2008-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_8-port_gigabit_smart_managed_switch_t1500g-8t_.jpg,Accessories,ishopping,12600,-1
463,,,,,TP-Link AC1200 Dual Band Gigabit Wireless Access Point (CAP1200),https://www.ishopping.pk/tp-link-ac1200-wireless-access-point-cap1200-price-in-pakistan.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_ac1200_dual_band_gigabit_wireless_access_point_cap1200_.jpg,Accessories,ishopping,16800,-1
562,,,,,TP-Link AC1200 High Gain Wireless Dual Band USB Adapter (Archer T4UH),https://www.ishopping.pk/tp-link-ac1200-wireless-usb-adapter-archer-t4uh-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_ac1200_high_gain_wireless_dual_band_usb_adapter_archer_t4uh_.jpg,Accessories,ishopping,5150,-1
600,,,,,TP-Link AC1200 Wi-Fi Range Extender (RE305),https://www.ishopping.pk/tp-link-ac1200-wi-fi-range-extender-re305-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_ac1200_wi-fi_range_extender_re305__4.jpg,Accessories,ishopping,7500,-1
601,,,,,TP-Link AC1200 Wi-Fi Range Extender with AC Passthrough (RE360),https://www.ishopping.pk/tp-link-ac1200-wi-fi-range-extender-re360-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_ac1200_wi-fi_range_extender_with_ac_passthrough_re360__2.jpg,Accessories,ishopping,9950,-1
602,,,,,TP-Link AC1200 Wi-Fi Range Extender with AC Passthrough (RE365),https://www.ishopping.pk/tp-link-ac1200-wi-fi-range-extender-ac-passthrough-re365-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_ac1200_wi-fi_range_extender_with_ac_passthrough_re365__2.jpg,Accessories,ishopping,8850,-1
624,,,,,TP-Link AC1200 Wireless Dual Band Gigabit Router (Archer C1200),https://www.ishopping.pk/tp-link-ac1200-wireless-router-archer-c1200-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_ac1200_wireless_dual_band_gigabit_router_archer_c1200_2_2.jpg,Accessories,ishopping,9790,-1
542,,,,,TP-Link AC1200 Wireless Dual Band PCI Express Adapter (Archer T4E),https://www.ishopping.pk/tp-link-wireless-dual-band-pci-express-adapter-archer-t4e-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_ac1200_wireless_dual_band_pci_express_adapter_archer_t4e__2.jpg,Accessories,ishopping,6280,-1
620,,,,,TP-Link AC1200 Wireless Dual Band Router (Archer C50),https://www.ishopping.pk/tp-link-ac1200-wireless-router-archer-c50-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_ac1200_wireless_dual_band_router_archer_c50_.jpg,Accessories,ishopping,6100,-1
621,,,,,TP-Link AC1200 Wireless Dual Band Router (Archer C55),https://www.ishopping.pk/tp-link-ac1200-wireless-dual-band-router-archer-c55-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_ac1200_wireless_dual_band_router_archer_c55__2.jpg,Accessories,ishopping,7500,-1
561,,,,,TP-Link AC1200 Wireless Dual Band USB Adapter (Archer T4U),https://www.ishopping.pk/tp-link-ac1200-wireless-usb-adapter-archer-t4u-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_ac1200_wireless_dual_band_usb_adapter_archer_t4u__2.jpg,Accessories,ishopping,4980,-1
623,,,,,TP-Link AC1200 Wireless MU-MIMO Gigabit Router (Archer C6),https://www.ishopping.pk/tp-link-ac1200-wireless-gigabit-router-archer-c6-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_ac1200_wireless_mu-mimo_gigabit_router_archer_c6__2.jpg,Accessories,ishopping,13800,-1
589,,,,,TP-Link AC1200 Wireless VDSL/ADSL Modem Router (Archer VR300),https://www.ishopping.pk/tp-link-ac1200-wireless-router-archer-vr300-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_ac1200_wireless_vdsl-adsl_modem_router_archer_vr300_.jpg,Accessories,ishopping,12800,-1
590,,,,,TP-Link AC1200 Wireless VDSL/ADSL Modem Router (Archer VR400),https://www.ishopping.pk/tp-link-ac1200-wireless-router-archer-vr400-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_ac1200_wireless_vdsl-adsl_modem_router_archer_vr400__2.jpg,Accessories,ishopping,14650,-1
560,,,,,TP-Link AC1300 Mini Wireless Dual Band MU-MIMO USB Adapter (Archer T3U),https://www.ishopping.pk/tp-link-ac1300-mini-wireless-usb-adapter-archer-t3u-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_ac1300_mini_wireless_dual_band_mu-mimo_usb_adapter_archer_t3u__2.jpg,Accessories,ishopping,4090,-1
543,,,,,TP-Link AC1300 Wireless Dual Band PCI Express Adapter (Archer T6E),https://www.ishopping.pk/tp-link-ac1300-wireless-pci-express-adapter-archer-t6e-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_ac1300_wireless_dual_band_pci_express_adapter_archer_t6e_1.jpg,Accessories,ishopping,7900,-1
575,,,,,TP-Link AC1350 3G/4G Wireless Dual Band Router (TL-MR3620),https://www.ishopping.pk/tp-link-ac1350-3g-4g-wireless-router-tl-mr3620-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_ac1350_3g-4g_wireless_dual_band_router_tl-mr3620_.jpg,Accessories,ishopping,7140,-1
611,,,,,TP-Link AC1350 High Power Wireless Dual Band Router (Archer C58HP),https://www.ishopping.pk/tp-link-ac1350-wireless-dual-band-router-archer-c58hp-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_ac1350_high_power_wireless_dual_band_router_archer_c58hp__2.jpg,Accessories,ishopping,14000,-1
578,,,,,TP-Link AC1350 Wireless Dual Band 4G LTE Router (Archer MR400),https://www.ishopping.pk/tp-link-ac1350-wireless-4g-router-archer-mr400-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_ac1350_wireless_dual_band_4g_lte_router_archer_mr400__2.jpg,Accessories,ishopping,22000,-1
622,,,,,TP-Link AC1350 Wireless Dual Band Router (Archer C60),https://www.ishopping.pk/tp-link-ac1350-wireless-router-archer-c60-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_ac1350_wireless_dual_band_router_archer_c60__3.jpg,Accessories,ishopping,7800,-1
591,,,,,TP-Link AC1600 Wireless Gigabit VDSL/ADSL Modem Router (Archer VR600),https://www.ishopping.pk/tp-link-ac1600-wireless-router-archer-vr600-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_ac1600_wireless_gigabit_vdsl-adsl_modem_router_archer_vr600__3.jpg,Accessories,ishopping,20650,-1
603,,,,,TP-Link AC1750 WiFi Range Extender (RE450),https://www.ishopping.pk/tp-link-ac1750-wifi-range-extender-re450-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_ac1750_wifi_range_extender_re450__2.jpg,Accessories,ishopping,12800,-1
625,,,,,TP-Link AC1750 Wireless Dual Band Gigabit Router (Archer C7),https://www.ishopping.pk/tp-link-ac1750-wireless-router-archer-c7-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_ac1750_wireless_dual_band_gigabit_router_archer_c7__1.jpg,Accessories,ishopping,13050,-1
563,,,,,TP-Link AC1900 High Gain Wireless Dual Band USB Adapter (Archer T9UH),https://www.ishopping.pk/tp-link-ac1900-wireless-usb-adapter-archer-t9uh-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_ac1900_high_gain_wireless_dual_band_usb_adapter_archer_t9uh__2.jpg,Accessories,ishopping,9690,-1
628,,,,,TP-Link AC1900 Touch Screen Wi-Fi Gigabit Router (Touch P5),https://www.ishopping.pk/tp-link-p5-touch-screen-wi-fi-router-ac1900-price-in-paksitan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_ac1900_touch_screen_wi-fi_gigabit_router_touch_p5__1.jpg,Accessories,ishopping,22400,-1
627,,,,,TP-Link AC1900 Wireless Dual Band Gigabit Router (Archer C9),https://www.ishopping.pk/tp-link-ac1900-wireless-router-archer-c9-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_ac1900_wireless_dual_band_gigabit_router_archer_c9_.jpg,Accessories,ishopping,24000,-1
544,,,,,TP-Link AC1900 Wireless Dual Band PCI Express Adapter (Archer T9E),https://www.ishopping.pk/tp-link-ac1900-wireless-pci-express-adapter-archer-t9e-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_ac1900_wireless_dual_band_pci_express_adapter_archer_t9e_.jpg,Accessories,ishopping,9800,-1
592,,,,,TP-Link AC1900 Wireless Gigabit VDSL/ADSL Modem Router (Archer VR900),https://www.ishopping.pk/tp-link-wireless-router-archer-vr900-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_ac1900_wireless_gigabit_vdsl-adsl_modem_router_archer_vr900_.jpg,Accessories,ishopping,25800,-1
626,,,,,TP-Link AC1900 Wireless MU-MIMO Gigabit Router (Archer A9),https://www.ishopping.pk/tp-link-ac1900-mu-mimo-gigabit-router-archer-a9-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_ac1900_wireless_mu-mimo_gigabit_router_archer_a9_1_2.jpg,Accessories,ishopping,15800,-1
629,,,,,TP-Link AC2300 Wireless MU-MIMO Gigabit Router (Archer C2300),https://www.ishopping.pk/tp-link-ac2300-wireless-router-archer-c2300-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_ac2300_wireless_mu-mimo_gigabit_router_archer_c2300_2.jpg,Accessories,ishopping,29590,-1
604,,,,,TP-Link AC2600 Wi-Fi Range Extender (RE650),https://www.ishopping.pk/tp-link-ac2600-wi-fi-range-extender-re650-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_ac2600_wi-fi_range_extender_re650__2.jpg,Accessories,ishopping,22000,-1
593,,,,,TP-Link AC2800 Wireless MU-MIMO VDSL/ADSL Modem Router (Archer VR2800),https://www.ishopping.pk/tp-link-ac2800-wireless-router-archer-vr2800-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_ac2800_wireless_mu-mimo_vdsl-adsl_modem_router_archer_vr2800__2.jpg,Accessories,ishopping,36500,-1
552,,,,,TP-Link AC450 Wireless Nano USB Adapter (Archer T1U),https://www.ishopping.pk/tp-link-ac450-wireless-usb-adapter-archer-t1u-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_ac450_wireless_nano_usb_adapter_archer_t1u_.jpg,Accessories,ishopping,2580,-1
555,,,,,TP-Link AC600 High Gain Wireless Dual Band USB Adapter (Archer T2U Plus),https://www.ishopping.pk/tp-link-ac600-wireless-usb-adapter-archer-t2u-plus-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_ac600_high_gain_wireless_dual_band_usb_adapter_archer_t2u_plus__2.jpg,Accessories,ishopping,3240,-1
559,,,,,TP-Link AC600 High Power Wireless Dual Band USB Adapter (Archer T2UHP),https://www.ishopping.pk/tp-link-ac600-wireless-usb-adapter-archer-t2uhp-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_ac600_high_power_wireless_dual_band_usb_adapter_archer_t2uhp__2.jpg,Accessories,ishopping,3990,-1
553,,,,,TP-Link AC600 Nano Wireless USB Adapter (Archer T2U Nano),https://www.ishopping.pk/tp-link-ac600-nano-wireless-usb-adapter-archer-t2u-nano-price-in-pakistan-avr1.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp-link_ac600_nano_wireless_usb_adapter_archer_t2u_nano__2.jpg,Accessories,ishopping,2640,-1
